GRANDE PHARMACIE DE TANDA,,,,,
"DR TCHUERE ALEXIS
TANDA
1653731,CARDIOZIDE HCT 50MG/12.5MG CP B/30,1,1,"4,410",
2299888,CARDIURINE CP B/30                 ,7,2,"4,150",
8127579,CARDOX 4MG CP B/30,2,1,"12,250",
2023927,CATAFLAM 25MG CP B/20              ,4,1,"1,990",
4004199,CATAFLAM 50MG COMP B/20            ,7,3,"3,940",
2268563,CELEBID 100MG GEL B/20             ,37,4,"5,490",
2031430,CELEBREX 200MG GEL B/10            ,13,2,"5,630",
1061471,CELECOXIB BGR 100MG GEL B/30,1,1,"2,895",
1061481,CELECOXIB BGR 200MG GEL B/30,31,0,"5,785",
1139721,CELECOXIB SP 200MG GEL B/20,4,2,"8,295",
3019508,"CELESTENE 0,5MG GTTE FL/30ML       ",25,2,"3,240",
3412447,CELESTENE 2MG COMP SECA B/20       ,85,2,"3,390",
3023675,CELESTENE 4MG AMP INJ B/1,4,0,"1,250",
8140864,CETIX 10MG CPR A SUCER B/7,2,1,"1,770",
8108501,CLARTEC 10MG CP B/15,1,1,"3,470",
8114128,CLOFAINS CP B/10,13,2,990,
3023800,CLOMID 50MG COMP B/10              ,2,1,"8,160",
3262338,CLOMID 50MG CP B/5                 ,1,2,"4,160",
8154553,CLOMIFEX 50MG CP B/10,44,3,"5,540",
8476647,CLOPA 75MG CPR B/30,1,0,"4,175",
8004457,CLOPACT 75MG CP B/30,5,2,"4,170",
8125830,CLOPI DENK 75MG B/30,1,1,"9,990",
1173321,CLOPIDOGREL 75 MG GH CP B/30,4,2,"11,020",
8083267,CLOPRINE 75MG/150MG CPR B/30,1,1,"8,265",
3627509,COLCHICINE OPOCALCIUM 1MG CP B/20  ,2,0,"1,640",
1298161,COLCIBRA 200MG GEL B/30,2,1,"10,950",
9002816,CONCOR AMLO 5MG/10MG CP B/30,4,0,"5,070",
2276427,CONVULEX 500MG GEL B/40            ,2,1,"4,840",
1348741,CORDARONE 200MG CP B/30          ,3,1,"10,980",
3328385,CORTANCYL 20MG COMP B/20           ,9,1,"3,310",
3025905,CORTANCYL 5MG COMP B/30            ,3,1,"1,745",
2277800,COTIPRED 20MG CP EFF B/20,1,2,"3,930",
3858396,COVERAM 10MG/10MG CP B/30          ,8,1,"21,350",
3858143,COVERAM 5MG/10MG CPR B/30          ,3,0,"14,840",
3858025,COVERAM 5MG/5MG CP B/30            ,8,2,"14,460",
3665958,COVERSYL 5MG COMP B/30             ,6,2,"6,300",
3385242,COZAAR 50MG CP B/28,2,2,"5,540",
1211731,CREADOL 325/37.5MG CP B/20,1,0,"1,650",
3916946,CRESTOR 10MG CPR B/30         ,2,1,"19,285",
2278136,CURTEC 10MG CP B/15                ,3,0,"3,570",
1211091,CYCLOPAM CP B/10,26,2,"2,100",
2282528,DAFRAZOL 20MG GEL B/14             ,9,2,"2,645",
1265131,DAFRAZOL IV 40MG SOL INJ B/1,6,2,"4,130",
8128047,DAFRAZOLE 20MG CP B/28,6,2,"4,550",
3390467,DEBRIDAT 100MG COMP B/30           ,5,2,"5,380",
3591941,DEBRIDAT 200MG COMP B/30,3,1,"6,500",
8154702,DEFNIL - P 50/500MG,2,2,"2,940",
3192276,DEPAKINE 500MG DRAG T/40           ,1,1,"8,200",
1189201,DEPAKINE 57.64MG/ML SIROP FL/150ML            ,4,1,"5,630",
3301802,DEPAKINE CHRONO 500 COMP FL/30     ,13,2,"10,770",
8156813,DESLORA- DENK 5MG CP PELL B/10,4,1,"2,200",
1173331,DESLORATADINE GH 5MG CP B/15,2,2,"3,130",
1244551,DESLORATADINE GH SUSP BUV 60ML,5,3,"1,780",
3588175,DETENSIEL 10MG COMP B/30,3,1,"5,530",
8177755,DEXACYL Z 4MG IM/IV INJ B/10,11,1,"4,950",
8146996,DIAFORMINE SL 1000MG CP B/30,3,2,"2,420",
3381468,DIAMICRON 60MG LM CPR SEC B/30     ,19,2,"13,750",
8167308,DIANTALEX 500/250/50MG CP B/10,129,9,"1,270",
8489041,DIARLOC 2MG CP B/20,1,1,"2,070",
8308341,"DIARUM 0,2MG/ML ENF SOL BUV        ",8,2,"1,650",
8308335,DIARUM 2MG GEL B/20                ,54,4,"1,310",
8342208,DIARYL SP F/60ML                   ,1,2,"2,690",
1753241,DIAZAC 10MG CP B/30,2,1,"13,780",
1753231,DIAZAC 5MG CP B/30,2,1,"11,020",
2255454,DICLO DENK 100MG B/10,38,4,"1,280",
2264430,DICLO DENK 100MG SUPPO B/10        ,361,17,"2,470",
2255460,DICLO DENK 50MG CPR B/20           ,16,4,"1,270",
8151187,DICLO PH5 100MG SUP B/10,25,1,"2,270",
8151193,DICLO PH5 50MG CP B/20,1,2,"2,340",
8585402,DICLOAS CP GASTRI 50MG B/20,2,1,"1,280",
8067618,DICLOAS-SP 50MG/10MG CPR B/20,1,1,"5,540",
2029858,DICLOFEN 100MG SUPPO B/10           ,8,2,"1,520",
8145258,DICLOFEN 50MG CP B/30,1,1,"1,520",
2022158,DIFLUCAN 150MG GELULES B/1         ,1,1,"9,150",
8144945,DIFLUZOL 150MG CP B/2,2,1,"3,845",
3346609,"DIGOXINE 0,25MG CP B/30            ",10,2,"2,040",
1579901,DISLEP 25MG CP B/20                ,2,2,"6,340",
2293845,DISLEP AMP INJ 25MG B/6            ,13,1,"6,400",
8181277,DISMIGRAS 10MG CP B/30,2,2,"4,820",
8181283,DISMIGRAS 20MG CP B/30,2,1,"6,230",
2251574,DISTEM CP B/50                     ,4,1,"4,410",
1453211,DOLCARE 75MG GEL B/20,1,1,"6,700",
8644990,DOLMUS 500/500/50 MG CP B/10,54,0,"2,440",
8155245,DOLOTREN RETARD 100MG GEL B/20     ,4,1,"3,650",
1508341,DOLOWIN PLUS 500/100MG CP B/10,8,2,"2,630",
8155251,DOLOWIN PLUS 500/100MG CP B/30,1,1,"5,510",
8168934,DOLOWIN SR 200MG CP B/30,1,1,"6,890",
8422982,DOL-P 37.5/325MG CP B/10,2,2,"2,305",
3219294,DUPHASTON 10MG COMP B/10             ,85,6,"3,170",
3219302,DUPHASTON 10MG COMP B/20,23,5,"6,280",
3494273,DUSPATALIN 200MG GELULE BT 30      ,2,1,"4,140",
8170747,DYLDES 5MG CP B/7,3,2,"2,480",
1205151,DYNAPAR 50/500MG CP B/20,12,0,"1,790",
1409711,DYNAPAR SR 100MG CP B/30,2,1,"3,340",
1702931,DYSPNEE-2 4MG/2.5MG SP F/60ML,7,1,"3,445",
1396321,EFLOZIN 10MG CPR B/30,11,2,"12,030",
2288850,ENEAS 10/20MG CPR B/30             ,2,1,"7,580",
8175437,ES ULCIZONE 40MG CP B/14,7,2,"5,130",
1342191,ES ULCIZONE PLUS 40MG/30MG GEL B/14,3,2,"5,510",
6348539,ESIDOME 40MG CPR B/14,1,0,"1,280",
3037357,ESIDREX 25MG CP B/20               ,3,1,"2,340",
8111615,ESOMED 40MG CP B/30,1,2,"8,300",
1277821,ESOPRA 40MG CPR BT14,2,1,"6,560",
2478004,ESOREZ GELU 40MG BT30,2,2,"5,040",
1685001,ESOSON 40MG CP B/30,9,2,"8,265",
1684591,ESOSON 40MG IV SOL INJ B/1,1,1,"5,510",
1330431,ETOREX 120MG CPR PELL B/10,1,1,"5,460",
1330421,ETOREX 90MG CPR PELL B/10,10,2,"4,960",
2281730,EXFORGE FCT 10MG/160MG CP B/28   ,13,1,"15,840",
2281836,EXFORGE FCT 5MG/160MG CP B/28     ,3,1,"15,840",
2254093,EXFORGE HCT 10/160/12.5MG B/28,2,1,"21,820",
2254710,EXFORGE HCT FCT 10/160/25MG CP B/28,2,1,"21,820",
1210741,EXXIB 200MG CP B/10,86,9,"2,760",
3179382,FASIGYNE 500 COMP B/4              ,1,1,"3,470",
8161240,FEBREX TM 325/37.5MG CP B/10,16,3,"1,860",
1312301,FEBREX TM 325/37.5MG CP B/20,6,3,"2,880",
1312311,FEBREX TM ET 325/37.5 MG CP EFF B/20,9,1,"4,730",
3319392,FELDENE 20MG DISPERSIBLE COMP B/15      ,2,1,"4,160",
3263697,FELDENE 20MG GELULE B/15           ,2,1,"3,790",
1352461,FEVERLET CP B/12,5,2,"2,000",
8644932,FINISPA 500 MG CP B/10,2,2,"1,470",
1301501,FLAMAR MX CPR B/10,1,3,"3,650",
8137106,FLATORIL GELULE 5/200MG B/45,40,3,"4,820",
8105069,FLEXDOL CP/10,1,0,"2,000",
1482041,FLEXPAR 500MG/400MG CP B/12,1,1,"3,100",
1278881,FLEXPRO EXTRA 400MG/500MG CP B/20,6,2,"3,440",
2258949,FLOTAC HGC 75MG CAPS B/20          ,2,1,"6,870",
2291846,FLUCAZOL 50MG PDR SUSP FL/60ML     ,44,6,"2,580",
2291823,FLUCAZOL GELULE 100MG B/10         ,43,7,"2,580",
9001142,FLUCOMYC 150MG CPR B/1,117,16,370,
3382746,"FLUDEX 1,5MG COMP ENR LP B/30      ",7,2,"5,250",
8112253,FLUGEN 100MG CP B/10,2,2,"2,760",
8112247,FLUGEN SUSP ORAL 125 MG F/60ML,1,1,"2,065",
8150064,FLURIFEN 100MG CP B/15,4,1,"2,760",
2664997,FORXIGA 10MG CP PELL B/30,12,2,"16,530",
2291875,FURO-DENK 40MG CP 10X10            ,7,2,"6,390",
8168609,GALOCID 40MG CP B/100,1,1,"7,495",
8124227,GALVUS MET FCT 50/1000MG CP B/30,11,2,"8,945",
8124256,GALVUS MET FCT 50/500MG CP B/30,8,2,"8,945",
3042513,GARDENAL 50MG CP B/30              ,12,0,"1,090",
8155104,GASPRAL 20MG GEL B/15,45,3,"2,880",
2277378,GASPRAL 20MG GEL B/30              ,36,6,"5,500",
8102734,GASPRAL 40MG INJ PDRE+SOLV 5ML B/1,74,4,"3,150",
8166651,GENFORTE 100MG/125MG SUSP BUV F/120ML,55,13,"1,255",
2259021,GENPRESS 1.25MG CP B/30,9,2,"5,510",
8108292,GENSET 10MG CP B/30,23,3,"2,480",
9012022,GENTOVIR 300MG CP B/30,3,1,"7,630",
2268971,GLIBENCLAMIDE TM 5MG CP B/100,6,1,"1,475",
1134561,GLIDE LP 60MG CPR B/30,8,1,"7,785",
1134571,GLIDE M LP 60MG/500MG B/30,9,2,"12,430",
1134581,GLIDE M LP 60MG/850MG CP B/30,5,1,"12,430",
8493373,GLIM FORTE CP 80/800MG CP B/30,7,2,"6,890",
2291243,GLIMEPIRIDE DENK 3MG CP B/30,2,1,"5,235",
1567371,GLUCOPHAGE 1000MG CPR B/30         ,37,2,"3,470",
1586881,GLUCOPHAGE 500MG CPR B/30          ,9,2,"1,210",
3044802,GLUCOPHAGE 850MG COMP B/30         ,6,3,"3,250",
1215121,GLUCOVANCE 1000MG/5MG CP B/30,2,1,"4,920",
3580162,"GLUCOVANCE CP 500MG/2,5MG B/30     ",3,2,"4,490",
3580280,GLUCOVANCE CP 500MG/5MG B/30       ,5,2,"4,490",
1391351,GLUSIMET 50/1000MG CP B/56,1,1,"13,780",
1307761,GLYFERON 850MG CP B/30,3,2,"2,790",
3046445,GRISEFULINE 250MG CP B/30          ,7,2,"2,610",
3160655,GRISEFULINE 500MG COMP B/20        ,8,2,"3,420",
2027747,GRISEO CPR MICRONI 250MG BT/30,8,2,"2,570",
2281687,GRISEOPHARM  250MG CP B/30,13,3,"2,070",
2281291,GRISEOPHARM 125MG COMP B/32,9,3,"1,100",
2281753,GRISEOPHARM 500MG CP B/20,21,3,"2,230",
8182058,GVIA 50MG CP B/28,5,1,"4,730",
1280801,GVIA M 50/500MG CP B/60,4,1,"11,765",
8181923,GVIA M 50MG/1000MG CP B/60,3,1,"16,840",
3208250,HALDOL 5MG COMP B/30               ,2,2,"2,690",
8131204,HAPENZ FL/200ML,1,0,"3,440",
3385207,HYZAAR 50MG 28 CPR,2,1,"6,500",
2255678,IBEX 200/235/30MG GEL B/24         ,849,125,"1,405",
1740761,IBUMOL 100MG/125MG0SUSP BUV FL/100ML,18,2,"1,520",
2291912,IBUMOL 400 CPR B/10,4,2,"1,080",
8002872,IBUMOL SUSP BUV 100MG F/60ML,19,3,800,
1506641,IBUNEX 100MG/5ML S.BUV 120ML,11,2,"1,380",
8161010,IBUPROFEN DENK 600MG CP/20,1,1,"2,715",
3765631,IBUPROFENE BIOG 400MG CP B/20,3,0,"1,190",
3835892,IBUPROFENE BIOG CONSEIL 400MG B/10,18,0,"1,090",
8166668,IBUPROFENE GH SUSP BUV F/200ML,75,6,"1,570",
1397511,IBUPROFENE IG 400MG CP B/10,14,0,"1,240",
1448791,IBUPROFENE VIR 600MG CP B/20,1,4,"2,090",
8164161,IBUX 2G/100ML SP F/120ML,5,2,"2,070",
2298044,IMMARD 200MG CPR PELL B/30         ,3,2,"4,770",
3188607,IMODIUM GELULE B/20                ,28,4,"2,700",
5606237,INEXIUM 40MG CPR B/14              ,12,1,"7,810",
9001165,IPEPRAZOLE 20MG CP B/14            ,192,16,"1,790",
3532043,IRBESARTAN BIOG BGR 150MG CP B/30,1,0,"4,545",
2683138,"IRBESARTAN HCTZ BGR 300-12,5 B/30",1,0,"4,550",
2298624,ISOLONE 20MG CP EFF B/20           ,50,3,"3,110",
3461782,KETESSE 25MG CPR B/20              ,12,2,"4,130",
8170517,KETOPROFEN GH 100MG CP B/30,34,2,"1,585",
8170523,KETOPROFEN GH 100MG SUPPO B/12,43,3,"1,720",
2214337,KETOPROFENE BGR LP 100MG CP/20,1,1,"2,490",
8415870,KINAL IBU SUSP F/60ML,2,2,965,
2256637,KNZ 200MG CPR B/10                 ,6,2,"2,695",
8145011,LANSOPRAL 30MG GEL B/14,2,1,"5,080",
2292484,LANZOCAP 30MG GEL B/30,7,1,"8,400",
3057124,LARGACTIL 100MG COMP BT/30         ,2,2,"4,870",
3057302,LAROXYL 25MG CP B/60               ,4,1,"4,200",
3057325,LAROXYL 4% GTTE FL/20ML            ,6,2,"3,535",
3528138,LASILIX 40MG CPR B/30              ,171,5,"2,740",
3057331,LASILIX INJ 20MG AMP 2ML B/1       ,39,0,"1,130",
8394553,LE-CET CPR B/10                    ,2,1,"2,320",
1416821,LEMONEX 10MG/5MG CP B/10,1,0,"2,760",
1416811,LEMONEX 4MG/2.5MG/5ML SP 30ML,1,1,"1,380",
2259736,"LERIN 0,125MG CPR B/30             ",6,2,"3,530",
4165637,LEVETIRACETAM BGR 500MG CP B/60,1,0,"20,250",
3319216,LEVOTHYROX 150MCG CP B/30,1,0,"3,445",
3478357,LEVOTHYROX 50MCG CP B/30,1,1,"1,000",
3319191,LEVOTHYROX 75MCG CP B/30             ,1,1,"1,530",
8152560,LEVOTRIZ 5MG CP B/10,5,2,"2,760",
3553952,LIBRAX 5/2.5MG CP B/30,1,1,"6,790",
3326357,LIPANTHYL 200 MICRONISE B/30 GELULE,9,1,"9,330",
2257134,LO-CARD-25 CPR B/10           ,1,1,"1,470",
8394725,LO-CARD-50MG CP B/10               ,6,2,"1,570",
8046036,LOFNAC P 50MG CP B/10              ,1,1,"1,325",
1312451,LOLIP 80MG CP B/30,7,1,"10,000",
2266707,LOPERAMIDE CREAT 2MG GEL B/20,4,0,"1,520",
3311077,LOXEN 10MG INJ AMP 10ML BT 5       ,3,1,"10,660",
1614101,LOXEN 20MG CPR B/30                ,14,2,"5,320",
2259044,LOXEN LP 50MG GELULE BT/60         ,1,1,"16,720",
3266112,LUTENYL 5MG COMP B/10              ,8,3,"4,790",
3183662,LYSANXIA 10MG COMP SEC B/40        ,1,0,"2,520",
8644955,MALVA CPR 200MG BT10,167,3,"1,470",
1428731,MARIPRIST KIT 200MCG/200MG B/4,2,1,"5,170",
3318984,MEDROL 16 MG COMP B/20             ,5,2,"5,250",
3065595,MEDROL 4MG COMP B/30               ,5,1,"2,475",
2283976,MELEX 1MG CP B/30                  ,17,2,"6,190",
8165717,MELMET SR 1000MG CP B/30,2,1,"3,510",
8386393,MELONAX 15MG CP B/10               ,6,1,"4,030",
8386387,"MELONAX 7,5MG CP B/10              ",4,2,"3,035",
1711671,METALZINE 500MG CP B/20,36,1,"1,670",
1561541,METALZINE 50MG/ML SUSP BUV F/100ML,41,17,"2,030",
1353671,METAREN 500MG CP B/20,194,27,"1,460",
2251640,METFORMIN DENK 1G CP B/30,28,2,"2,650",
2264720,METFORMIN DENK 500MG BL/10X10,2,1,"3,380",
2267173,METFORMIN DENK 850MG CP B/120      ,2,2,"9,280",
2257039,METFORMIN DENK 850MG CP B/30       ,9,2,"2,340",
2797439,METFORMINE ARROW 1000MG CP PELL B/30,7,3,"2,070",
2796718,METFORMINE ARROW 500MG CP PELL B/30,3,2,965,
3971833,METFORMINE BIOG 1000MG CP B/30,1,1,"2,095",
3971721,METFORMINE BIOG 500MG CP B/30,2,2,870,
1396621,METMIN SR 1000MG CP B/30,2,1,"2,895",
1396601,METMIN SR 500MG CP B/30,2,1,"1,310",
2263086,MIGRETIL CPR B/20                  ,46,0,"2,630",
1620751,MIOREL GE 4MG/2ML INJ B/5          ,1,1,"3,600",
1620821,MIOREL GELULE B/12                 ,78,4,"3,210",
1247081,MISOFEM 200MCG B/4,14,0,"1,010",
9001633,MIZOLGAN 500MG CP B/20,94,10,"1,360",
3220937,MODUCREN COMP SECAB B/30           ,3,1,"5,220",
3234098,MOTILIUM SUSP BUV FL/200ML         ,4,0,"2,700",
8015372,MUKESTAT 150MG CPR B/4             ,5,2,"2,840",
2759835,NATRIXAM1.5/10MG CP B/30,32,3,"7,340",
2759752,NATRIXAM1.5/5MG CP B/30,28,1,"6,500",
8108524,NAUSELIUM 10MG CPR B/20,4,2,"2,265",
8108518,NAUSELIUM SIROP F/200ML,2,2,"2,300",
8147547,NEBILONG 5MG CPR SEC B/30,7,2,"6,720",
1312481,NEBIVOLOL GH 5MG CP B/30,7,2,"4,680",
1299871,NEURODOL R CAPS B/30,5,0,"4,135",
1326331,NEUROGIL 150MG CP B/30,2,1,"17,940",
8182130,NEUROGIL 75MG CP B/20,26,2,"8,990",
1747741,NEUROGIL PLUS 75MG/750MG B/30,1,0,"10,330",
1679391,NEUROTHIC 75MG GELULE B/28,5,2,"2,760",
3525306,NEUROTHIC-M BT 75M/750MG GELL B/30,1,1,"2,895",
3072879,NIFLURIL 250MG GELULE B/30         ,34,2,"2,330",
3188636,NIFLURIL 400MG ENF SUPPO B/8       ,15,3,"1,780",
3209551,NOOTROPYL SOL BUV FL/125ML         ,4,1,"3,280",
8152620,NOSIC CP B/10,87,1,"1,980",
1308161,NOSIC CP B/30,6,3,"5,250",
3413257,NOVALGIN 500MG CP B/20                 ,"1,996",714,"2,030",
2278633,NOVALGIN AMP INJ 5ML B/5           ,13,0,"5,015",
1771861,"NOVAVINCC 2,5 GR/5ML IM/IV AMP B/5",136,0,"2,000",
1779631,NOVAVINCC 500MG CP B/20,2,1,"1,410",
3074298,NOZINAN 100MG COMP B/20            ,1,1,"11,585",
1665931,NUCOXIA 90 MG CP B/30,1,1,"8,270",
2290226,NUGREL 75MG CP B/30                ,2,1,"10,530",
8123630,OMETIL 20MG GEL B/10,119,23,"1,585",
1334751,OMIZ 20MG GEL B/14,18,4,"3,100",
1334741,OMIZ 20MG GEL B/28,9,2,"5,370",
1556141,ORAB 20MG COMP B/30,1,0,"4,000",
1556131,ORAB D CP B/30,1,0,"5,690",
1752111,ORANDIA CPR 500MG/5MG BT30,1,0,"4,550",
2284013,PAIDOFEBRIL SP 100MG/5ML F/200ML,6,2,"2,890",
2277881,PAINEX CP B/10                     ,1,1,"1,160",
8146252,PAINEX SP FL/60ML,1,1,"1,130",
1345071,PAN LR 40 MG CPR B/10,2,0,"2,755",
1506611,PANADEX 100/325 CP B/10,18,3,"2,760",
1278901,PANTOLOC 40MG CP B/14,1,1,"4,520",
8152637,PANTONEX DR 40MG CP B/30,5,2,"5,235",
1602891,PANTONEX DR 40MG CP LP B/10,13,0,"1,930",
8145100,PANTOPRAL D 40/30MÙG CP B/30,15,2,"8,155",
2260142,PANTOTAB 40MG CPR B/30             ,3,1,"6,930",
1215831,PARABUDOL 125/100/5ML SP F/100ML,562,4,"1,000",
8601905,PARIB C CP B/10,10,3,910,
2255388,PEDIFEN 100MG/5ML PED SP FL/100ML  ,347,5,"1,650",
2274807,PEDIFEN 400MG CP B/30              ,6,2,"2,350",
3890671,PELADOL EXTRA 325MG/50MG/30MG CPR B/10,760,6,495,
1506122,PERIDYS SUSP BUV FL/200ML          ,6,2,"2,270",
1572321,PERINAM- DENK 8/10MG CP B/30,10,1,"11,020",
1572311,PERINAM-DENK CP 4/5 B/30,2,1,"8,955",
8181892,PERINDOGEN 10MG CP B/30,1,0,"8,300",
2263749,PHYTORAL 200MG CP B/10             ,17,3,"3,240",
2284088,PIROXEN 20MG CP DISP B/12          ,6,1,"3,200",
1470211,PIRRO 20 GELU B/10,6,2,"1,580",
8177347,PLENCOXIB 200MG GEL B/20,1,1,"5,460",
8000643,PRAZOL 20MG GEL B/28               ,1,1,"5,610",
8069362,PREDNI 20MG COOPER CP SEC EFF B/20,6,2,"3,250",
3574055,PREDNISOLONE BGR 20MG CP B/20,3,0,"3,930",
1829061,PREGABANEURINE 75MG GELU B/30,11,2,"7,710",
8181320,PREGASAFE CPR 75MG BT30,20,0,"8,950",
8169299,PRIMOLUT NOR COMP B/30             ,46,4,"2,340",
1326831,PROFENID 100MG COMP B/30           ,17,3,"3,910",
3179293,PROFENID 100MG SUPPO B/12          ,36,2,"2,800",
3466035,PROFENID 100MG/2ML AMP INJ B/2     ,2,0,"1,980",
3138905,PROFENID 50MG GELULE B/24          ,2,2,"2,190",
8162297,PROGYNOVA 2MG BTE/20               ,2,1,"4,850",
8102711,PROKEFEN 100MG CP DISP B/30        ,82,5,"1,750",
8103768,PROKEFEN 100MG SUPP B/10           ,148,4,"1,710",
1597871,PROLEN 100MG/5ML FL/90ML,5,2,"1,450",
8102409,PROMONGYL 1G CP SEC B/2            ,15,2,"2,330",
9000438,PROPOFAN GEL B/15,7,2,"2,590",
1164811,PROPRANOLOL BIOG 40MG CP B/50,1,0,"1,650",
3356996,PROPRANOLOL TEV 40MG CP B/50,1,0,"1,820",
1350781,PROSTALEN CP B/30,8,2,"8,270",
3372713D,PULMICORT 0.5MG INH UNID (DETAIL),1,0,"6,200",
8142461,RAASAR-H 50MG/12.5 CP B/30,1,1,"6,200",
8178335,RABELOC 20MG CP B/10,2,1,"3,420",
8113198,RABEMAC 20MG CP B/14,2,2,"4,130",
8509074,RABEPRANE 20MG CP B/30,6,2,"2,090",
1128801,RABETAR 20MG GEL B/10,1,1,"3,475",
8148297,RABETOK  D 20/30MG GEL B/30,19,3,"7,630",
8148280,RABETOK 20MG CPR B/30,51,10,"4,715",
8178588,RABEZOL 20MG CP B/14,1,1,"2,615",
8152672,RAMITHIAZIDE 10/12.5MG CP B/30,2,2,"4,130",
8113873,RAMITHIAZIDE 10MG/25MG CP B/30,2,1,"7,440",
8112520,RAMITHIAZIDE 5MG/12.5MG CP B/30,7,2,"3,220",
2261319,RANOPHAGE OD 1000MG CP B/30        ,1,1,"2,630",
8167171,RASGIL 10MG GEL B/30,4,2,"7,440",
8172700,"RASGIL HTZ 10/12,5MG CPR B/30",7,2,"4,060",
8172717,RASGIL HTZ 10/25MG CPR B30,59,4,"6,340",
8172686,RASGIL HTZ 5/12.5MG CPR B30,8,2,"4,130",
1552101,RELEZIN 2MG CP B/30,1,0,"6,620",
1343831,RENANGIO 80MG CP B/30,1,1,"6,230",
8457905,RENANGIO PLUS 80MG/12.5MG CP B/30,1,1,"6,200",
8098642,RESTRIVA 500MG CP B/20             ,75,3,"1,710",
2284444,RESTRIVA 500MG INJ 5ML B/5         ,108,21,"3,870",
2263873,REUMOXICAM 20MG CPR DISP B/30      ,16,2,"7,720",
8103024,REUMOXICAN 20MG CPR B/10           ,27,0,"2,480",
8041719,REUMOXICAN 20MG CPR DISP B/30,3,0,"7,710",
8041731,REUMOXICAN SUPPO 20MG BT/12        ,2,1,"2,960",
8016437,RILIF PLUS CPR 100/50 BT30,3,1,"5,595",
2284094,RINIALER 10MG CP B/20              ,4,2,"7,690",
3439802,RISPERDAL 1MG SOL BUV FL/30ML,1,2,"6,500",
1805151,ROSEB 10/10MG CP B/30,2,1,"14,750",
8177666,ROSUKAA 10MG CP B/30,5,0,"7,610",
8153022,ROSUMAC 10MG CP B/30,1,1,"6,195",
1525901,ROSUTOR 20MG CP B/30,4,1,"6,890",
3306857,RUBOZINC GELU BT30,2,2,"5,025",
2292461,SALBUTUS SOL BUV F/100ML,48,2,"1,380",
8159645,SALBUTUS SOL BUV F/200ML,20,0,"2,070",
1595681,SALISAL 100MG CP B/90,1,1,"3,660",
2475461,SEFAM PL 5/10MG CP B/30,1,1,"8,090",
2475458,SEFAM PL 5/5MG CP B/30,1,1,"7,490",
2475464,SEFAM PL CPR 10/10MG BT30,1,0,"8,680",
9012430,SEKALGIC 400/500/30MG CP B/12,8,4,"1,310",
1259301,SEKALGIC SUSP BUV F/100ML,6,0,"1,310",
1737721,"SERDERAX 10MG/2,5MG CP B/30",11,3,"8,955",
 1737731,SERDERAX 5MG/1.25MG,11,0,"7,360",
1737741,SERGLIRON 60MG B/30,29,3,"6,300",
8735304,SERPERAM 10MG/10MG CP B/30,9,1,"10,190",
1737671,SERPERAM 5/5MG CP B/30,9,1,"7,490",
1737681,SERPERAM 5MG/10MG CPR B/30,11,1,"7,040",
8141823,SHIBUDAL GEL B/30,1,1,"2,260",
1343871,SILOTRIF 8MG GEL B/30,4,1,"16,560",
8401922,SOMAZINA SACH 1000MG B/6,1,0,"19,010",
8131776,SPASMO -APOTEL 500MG/10MGCPR PELL B/20,4,2,"3,855",
8131799,SPASMO-APOTEL 800MG/10MG SUPPO B/5,15,2,"2,650",
2285805,SPASMOBUTINE GR SUSP 250ML         ,54,3,"2,730",
8139861,SPASMOMEN 40MG CP B/30,14,3,"6,310",
3296107,STILNOX 10MG CPR BT 20             ,1,0,"3,970",
3599730,SYMBICORT TURBUHALER 400 60D,5,0,"18,050",
8416697,TALODOL P 50MG CP B/10,1,0,"1,680",
3569025,TAREG 80MG CPR PELL B/28           ,1,1,"8,610",
1205161,T-DOL P RAPID 37.5/25MG B/10,1,0,"2,480",
8170753,T-DOL RAPID 50MG CP DISP B/10,3,0,"1,480",
3103545,TEGRETOL 200MG COMP B/50           ,25,2,"3,610",
3314874,TEGRETOL LP 200MG CPR BT.30        ,1,1,"3,570",
3298431,TEGRETOL LP 400MG CP B/30          ,4,1,"6,450",
3295639,TEGRETOL SUSP BUV 150ML            ,1,2,"3,485",
1235741,TELI 40MG CP B/30,2,1,"6,340",
9021699,TELI 80MG CPB/30,1,1,"9,120",
1235761,TELI H CP B/30,4,1,"8,815",
8488550,TELMICLAR 40MG CP B/30,1,1,"5,510",
8152241,TELMIS A 40/10MG CP B/28,1,1,"11,710",
8152258,TELMIS A 40/5 MG CP B/28,1,1,"7,380",
8152264,TELMIS A 80MG/10MG CP B/28,5,3,"15,280",
3742038,TEMERIT 5MG CPR BT 30,6,0,"9,450",
3148996,"TEMESTA 2,5MG COMP B/30            ",2,2,"2,745",
3720083,"TENORETIC 50MG/12,5MG CP B/30      ",3,1,"6,130",
2284148,TENORIC 50MG CPR B/28              ,1,2,"4,950",
3714272,TENORMINE 50MG CP B/30             ,5,1,"3,890",
1396281,TENOVIR 300MG CP B/30,11,2,"7,030",
3703746,TENSIONORME COMP B/24              ,176,6,"1,650",
1312381,TENSOPLUS 10MG/2.5MG/10MG CP B/30,4,2,"15,840",
1685041,THIOZZ 8MG DISP CP B/10,74,1,"3,790",
2262916,TINAZOL 500MG COMP B/4             ,5,2,"1,280",
2299167,TINIDAZOLE TM 500MG CP B/12,15,2,"2,340",
1703001,TIRVEL 0.5MG/ML SP F/30ML,49,2,"1,650",
1702981,TIRVEL 5MG CPR B/10,26,2,"1,650",
