GRANDE PHARMACIE DE TANDA,,,,,
"DR TCHUERE ALEXIS
TANDA
1609661,DIAMOX CP 250MG B/24               ,5,0,"4,680",
8167308,DIANTALEX 500/250/50MG CP B/10,46,9,"1,270",
8137833,DIAPRIDE PLUS LP 2/500 MG CP B/30,5,1,"6,330",
8308341,"DIARUM 0,2MG/ML ENF SOL BUV        ",6,2,"1,650",
8308335,DIARUM 2MG GEL B/20                ,46,4,"1,310",
8342183,DIARYL 200MG GELULE B/20           ,2,1,"2,190",
8342208,DIARYL SP F/60ML                   ,2,2,"2,690",
1753241,DIAZAC 10MG CP B/30,4,1,"13,780",
1753231,DIAZAC 5MG CP B/30,5,1,"11,020",
2255454,DICLO DENK 100MG B/10,37,4,"1,280",
2264430,DICLO DENK 100MG SUPPO B/10        ,192,17,"2,470",
2255460,DICLO DENK 50MG CPR B/20           ,15,4,"1,270",
8151187,DICLO PH5 100MG SUP B/10,18,1,"2,270",
8151193,DICLO PH5 50MG CP B/20,1,2,"2,340",
2029858,DICLOFEN 100MG SUPPO B/10           ,3,2,"1,520",
8145258,DICLOFEN 50MG CP B/30,1,1,"1,520",
8023029,DICLOWAL SUPO 100MG B/10           ,1,1,"2,630",
3346609,"DIGOXINE 0,25MG CP B/30            ",8,2,"2,040",
3372699,DIOVENOR 600MG COMP B/30           ,1,1,"11,830",
1579901,DISLEP 25MG CP B/20                ,1,2,"6,340",
2293845,DISLEP AMP INJ 25MG B/6            ,7,1,"6,400",
8181277,DISMIGRAS 10MG CP B/30,4,2,"4,820",
8181283,DISMIGRAS 20MG CP B/30,2,1,"6,230",
1321441,DISMIGRAS 5MG CP B/30,4,3,"4,820",
2251574,DISTEM CP B/50                     ,2,1,"4,410",
8644990,DOLMUS 500/500/50 MG CP B/10,86,0,"2,440",
8155245,DOLOTREN RETARD 100MG GEL B/20     ,1,1,"3,650",
1508341,DOLOWIN PLUS 500/100MG CP B/10,1,2,"2,630",
8155251,DOLOWIN PLUS 500/100MG CP B/30,1,1,"5,510",
8168934,DOLOWIN SR 200MG CP B/30,2,1,"6,890",
8422982,DOL-P 37.5/325MG CP B/10,1,2,"2,305",
1733481,DOMPANTO 40MG/30MG GEL B/10,1,0,"3,690",
8111621,DUOPIL CP B/21,1,1,"4,960",
3219294,DUPHASTON 10MG COMP B/10             ,76,6,"3,170",
3219302,DUPHASTON 10MG COMP B/20,3,5,"6,280",
3494273,DUSPATALIN 200MG GELULE BT 30      ,1,1,"4,140",
1294161,"DYLDES 0,5MG/ML SP F/60ML",3,0,"3,720",
8172982,DYLDES 5MG CP B/15,1,1,"3,750",
8170747,DYLDES 5MG CP B/7,1,2,"2,480",
1205151,DYNAPAR 50/500MG CP B/20,1,0,"1,790",
1409711,DYNAPAR SR 100MG CP B/30,2,1,"3,340",
1702931,DYSPNEE-2 4MG/2.5MG SP F/60ML,3,1,"3,445",
1396321,EFLOZIN 10MG CPR B/30,7,2,"12,030",
3035163,ELAVIL 25MG COMP B/60              ,2,1,"3,820",
2288850,ENEAS 10/20MG CPR B/30             ,1,1,"7,580",
8175437,ES ULCIZONE 40MG CP B/14,10,2,"5,130",
3037357,ESIDREX 25MG CP B/20               ,1,1,"2,340",
8111615,ESOMED 40MG CP B/30,6,2,"8,300",
1302551,ESOMERAL 40MG B/30,2,1,"7,030",
2478004,ESOREZ GELU 40MG BT30,8,2,"5,040",
1684581,ESOSON 20MG GEL B/30,1,2,"5,510",
1685001,ESOSON 40MG CP B/30,18,2,"8,265",
1684591,ESOSON 40MG IV SOL INJ B/1,15,1,"5,510",
8175420,ES-ULCIZONE 20MG CP B/14,3,2,"4,030",
1330431,ETOREX 120MG CPR PELL B/10,1,1,"5,460",
1330421,ETOREX 90MG CPR PELL B/10,2,2,"4,960",
2281730,EXFORGE FCT 10MG/160MG CP B/28   ,15,1,"15,840",
2281836,EXFORGE FCT 5MG/160MG CP B/28     ,5,1,"15,840",
2254093,EXFORGE HCT 10/160/12.5MG B/28,4,1,"21,820",
2254710,EXFORGE HCT FCT 10/160/25MG CP B/28,1,1,"21,820",
1210741,EXXIB 200MG CP B/10,28,9,"2,760",
8161240,FEBREX TM 325/37.5MG CP B/10,59,3,"1,860",
1312301,FEBREX TM 325/37.5MG CP B/20,5,3,"2,880",
1312311,FEBREX TM ET 325/37.5 MG CP EFF B/20,13,1,"4,730",
3319392,FELDENE 20MG DISPERSIBLE COMP B/15      ,2,1,"4,160",
8077321,FERTAB 50MG CP SEC B/10,2,0,"5,165",
1352461,FEVERLET CP B/12,3,2,"2,000",
8644932,FINISPA 500 MG CP B/10,2,2,"1,470",
8110969,FIZO 20MG CP B/10,1,0,"2,760",
8137106,FLATORIL GELULE 5/200MG B/45,40,3,"4,820",
8105069,FLEXDOL CP/10,5,0,"2,000",
1278881,FLEXPRO EXTRA 400MG/500MG CP B/20,4,2,"3,440",
2258949,FLOTAC HGC 75MG CAPS B/20          ,4,1,"6,870",
8112230,FLOTRAL 10MG CP B/10,1,0,"6,545",
2483017,FLOZIP M 5MG/850MG CPR B/30,1,1,"8,955",
2291846,FLUCAZOL 50MG PDR SUSP FL/60ML     ,57,6,"2,580",
2291823,FLUCAZOL GELULE 100MG B/10         ,40,7,"2,580",
9001142,FLUCOMYC 150MG CPR B/1,77,16,370,
99490001,FLUCONA DENK GEL 100MG BT10,1,0,"2,360",
3382746,"FLUDEX 1,5MG COMP ENR LP B/30      ",8,2,"5,250",
8112253,FLUGEN 100MG CP B/10,1,2,"2,760",
8150064,FLURIFEN 100MG CP B/15,27,1,"2,760",
2664997,FORXIGA 10MG CP PELL B/30,2,2,"16,530",
2291875,FURO-DENK 40MG CP 10X10            ,1,2,"6,390",
8168609,GALOCID 40MG CP B/100,1,1,"7,495",
2298498,GALVUS 50MG CP 2*14,4,1,"10,130",
8124227,GALVUS MET FCT 50/1000MG CP B/30,3,2,"8,945",
8124256,GALVUS MET FCT 50/500MG CP B/30,4,2,"8,945",
3042513,GARDENAL 50MG CP B/30              ,27,0,"1,090",
2027138,GASEC 20MG B/14                    ,3,0,"4,820",
8155104,GASPRAL 20MG GEL B/15,13,3,"2,880",
2277378,GASPRAL 20MG GEL B/30              ,11,6,"5,500",
8102734,GASPRAL 40MG INJ PDRE+SOLV 5ML B/1,36,4,"3,150",
8166651,GENFORTE 100MG/125MG SUSP BUV F/120ML,93,13,"1,255",
2259021,GENPRESS 1.25MG CP B/30,6,2,"5,510",
2259096,"GENPRESS 2,5MG CPR B/30            ",1,0,"6,020",
8108292,GENSET 10MG CP B/30,22,3,"2,480",
9012022,GENTOVIR 300MG CP B/30,3,1,"7,630",
2268971,GLIBENCLAMIDE TM 5MG CP B/100,4,1,"1,475",
1134561,GLIDE LP 60MG CPR B/30,9,1,"7,785",
1134581,GLIDE M LP 60MG/850MG CP B/30,2,1,"12,430",
8493373,GLIM FORTE CP 80/800MG CP B/30,9,2,"6,890",
2291243,GLIMEPIRIDE DENK 3MG CP B/30,5,1,"5,235",
1567371,GLUCOPHAGE 1000MG CPR B/30         ,15,2,"3,470",
1586881,GLUCOPHAGE 500MG CPR B/30          ,13,2,"1,210",
3044802,GLUCOPHAGE 850MG COMP B/30         ,2,3,"3,250",
1215121,GLUCOVANCE 1000MG/5MG CP B/30,1,1,"4,920",
3580162,"GLUCOVANCE CP 500MG/2,5MG B/30     ",3,2,"4,490",
3580280,GLUCOVANCE CP 500MG/5MG B/30       ,4,2,"4,490",
1391351,GLUSIMET 50/1000MG CP B/56,2,1,"13,780",
1307771,GLYFERON 1000MG CP B/30,1,0,"2,870",
1307761,GLYFERON 850MG CP B/30,3,2,"2,790",
1243471,GLYMAX LP 500/2MG CP B/30,1,0,"4,160",
8143093,GLYRE-M2 CP B/30,2,0,"4,530",
3046445,GRISEFULINE 250MG CP B/30          ,2,2,"2,610",
3160655,GRISEFULINE 500MG COMP B/20        ,8,2,"3,420",
2027747,GRISEO CPR MICRONI 250MG BT/30,4,2,"2,570",
2281687,GRISEOPHARM  250MG CP B/30,16,3,"2,070",
2281291,GRISEOPHARM 125MG COMP B/32,6,3,"1,100",
2281753,GRISEOPHARM 500MG CP B/20,23,3,"2,230",
8182058,GVIA 50MG CP B/28,2,1,"4,730",
1280801,GVIA M 50/500MG CP B/60,3,1,"11,765",
8181923,GVIA M 50MG/1000MG CP B/60,3,1,"16,840",
3208250,HALDOL 5MG COMP B/30               ,3,2,"2,690",
3539113,"HYTACAND 8MG/12,5MG CP B/30        ",1,0,"16,340",
2255678,IBEX 200/235/30MG GEL B/24         ,511,124,"1,405",
2277527,IBUDOL 400MG CP B/20               ,3,0,"1,500",
1740761,IBUMOL 100MG/125MG0SUSP BUV FL/100ML,11,2,"1,520",
2291912,IBUMOL 400 CPR B/10,3,2,"1,080",
1725111,IBUMOL C GEL B/24,1,2,"2,520",
8002872,IBUMOL SUSP BUV 100MG F/60ML,73,3,800,
1506641,IBUNEX 100MG/5ML S.BUV 120ML,12,2,"1,380",
1641611,IBUNEX 125MG/5ML SOL BUV F/120ML,1,0,"2,070",
8161010,IBUPROFEN DENK 600MG CP/20,2,1,"2,715",
8166668,IBUPROFENE GH SUSP BUV F/200ML,35,6,"1,570",
1397511,IBUPROFENE IG 400MG CP B/10,7,0,"1,240",
8164161,IBUX 2G/100ML SP F/120ML,4,2,"2,070",
3188607,IMODIUM GELULE B/20                ,24,4,"2,700",
5606238,INEXIUM 20MG CPR B/14              ,4,3,"6,985",
5606237,INEXIUM 40MG CPR B/14              ,11,1,"7,810",
8144922,INIBREX 200MG GEL B/10,2,1,"5,280",
7959562,INOCLIM CAPS B/30                  ,1,1,"8,400",
8073174,INSTACLOP 75MG CP B/30,2,1,"4,130",
9001165,IPEPRAZOLE 20MG CP B/14            ,174,16,"1,790",
3532043,IRBESARTAN BIOG BGR 150MG CP B/30,1,0,"4,545",
2298624,ISOLONE 20MG CP EFF B/20           ,26,3,"3,110",
2298630,ISOLONE 5MG CP EFF B/30            ,1,2,"1,660",
1588761,KETAFEN 100MG SUPPO B/12,2,1,"1,610",
3461782,KETESSE 25MG CPR B/20              ,8,2,"4,130",
8170517,KETOPROFEN GH 100MG CP B/30,49,2,"1,585",
8170523,KETOPROFEN GH 100MG SUPPO B/12,38,3,"1,720",
2272530,KIETYL 6MG CP B/30                 ,4,0,"2,720",
8014757,KILMOL 400/325MG CP B/30,1,1,"2,760",
2292484,LANZOCAP 30MG GEL B/30,1,1,"8,400",
3057124,LARGACTIL 100MG COMP BT/30         ,6,2,"4,870",
3057302,LAROXYL 25MG CP B/60               ,9,1,"4,200",
3057325,LAROXYL 4% GTTE FL/20ML            ,8,1,"3,535",
3528138,LASILIX 40MG CPR B/30              ,53,5,"2,740",
3215356,LASILIX FAIBLE 20MG CP B/30        ,19,0,"1,810",
3057331,LASILIX INJ 20MG AMP 2ML B/1       ,8,0,"1,130",
8394553,LE-CET CPR B/10                    ,2,1,"2,320",
1416811,LEMONEX 4MG/2.5MG/5ML SP 30ML,1,1,"1,380",
2259736,"LERIN 0,125MG CPR B/30             ",1,2,"3,530",
1153231,LEUTRIEN 10MG CP B/30,1,2,"8,300",
4165637,LEVETIRACETAM BGR 500MG CP B/60,4,0,"20,250",
3478340,LEVOTHYROX 100MCG CP B/30,1,2,"2,060",
3319216,LEVOTHYROX 150MCG CP B/30,1,0,"3,445",
8152560,LEVOTRIZ 5MG CP B/10,6,2,"2,760",
3174284,LEXOMIL COMP B/30                  ,4,0,"3,565",
3553952,LIBRAX 5/2.5MG CP B/30,1,1,"6,790",
8103900,LOBAK CPR BT 10,4,1,"1,455",
8394665,LO-CARD H 25MG/12.5MG CPR B/10,2,0,"1,785",
2257134,LO-CARD-25 CPR B/10           ,11,1,"1,470",
8394725,LO-CARD-50MG CP B/10               ,19,2,"1,570",
8046036,LOFNAC P 50MG CP B/10              ,2,1,"1,325",
2289482,LOLIP 10MG CP B/30,9,1,"5,510",
2289513,LOLIP 20MG CP B/30,3,1,"6,230",
2264370,LOSAR DENK 50MG CP B/28,1,0,"8,950",
1614101,LOXEN 20MG CPR B/30                ,4,2,"5,320",
2259044,LOXEN LP 50MG GELULE BT/60         ,1,1,"16,720",
3266112,LUTENYL 5MG COMP B/10              ,29,3,"4,790",
8162541,LYGIN INJ 2.5/5ML B/5,1,0,"3,320",
8644955,MALVA CPR 200MG BT10,138,3,"1,470",
1428731,MARIPRIST KIT 200MCG/200MG B/4,2,1,"5,170",
3318984,MEDROL 16 MG COMP B/20             ,10,2,"5,250",
3065595,MEDROL 4MG COMP B/30               ,3,1,"2,475",
2283976,MELEX 1MG CP B/30                  ,6,2,"6,190",
8165717,MELMET SR 1000MG CP B/30,1,1,"3,510",
8386393,MELONAX 15MG CP B/10               ,1,1,"4,030",
8093774,METAGARD CR 35MG CP B/30,5,1,"3,020",
1561541,METALZINE 50MG/ML SUSP BUV F/100ML,49,17,"2,030",
1353671,METAREN 500MG CP B/20,168,27,"1,460",
25416,METFORMIN BIOG 1000MG CP B/90,1,0,"2,095",
2251640,METFORMIN DENK 1G CP B/30,11,2,"2,650",
2264720,METFORMIN DENK 500MG BL/10X10,1,1,"3,380",
2257039,METFORMIN DENK 850MG CP B/30       ,11,2,"2,340",
2797439,METFORMINE ARROW 1000MG CP PELL B/30,15,3,"2,070",
2796718,METFORMINE ARROW 500MG CP PELL B/30,5,2,965,
3971833,METFORMINE BIOG 1000MG CP B/30,3,1,"2,095",
1396601,METMIN SR 500MG CP B/30,1,1,"1,310",
1396611,METMIN SR 850MG CP B/30,2,1,"2,650",
2263086,MIGRETIL CPR B/20                  ,41,0,"2,630",
1620751,MIOREL GE 4MG/2ML INJ B/5          ,4,1,"3,600",
1620821,MIOREL GELULE B/12                 ,72,4,"3,210",
2279756,MISOCLEAR 200CG CP B/10,1,1,"2,820",
1247081,MISOFEM 200MCG B/4,49,0,"1,010",
9001633,MIZOLGAN 500MG CP B/20,134,10,"1,360",
9001656,MIZOLGAN A.INJ 2.5G/ML B/5,3,0,"2,620",
8197108,MOBITIL 15MG CP B/10,1,1,"3,850",
3220937,MODUCREN COMP SECAB B/30           ,2,1,"5,220",
3234112,MOTILIUM 10MG COMP B/40            ,2,0,"2,360",
3234098,MOTILIUM SUSP BUV FL/200ML         ,2,0,"2,700",
8015372,MUKESTAT 150MG CPR B/4             ,3,2,"2,840",
8163807,MUKESTAT 200MG CPR PELL SEC B/10,1,0,"4,000",
8197781,MYOXERIL CP B/20,1,1,"4,000",
2759835,NATRIXAM1.5/10MG CP B/30,26,3,"7,340",
2759752,NATRIXAM1.5/5MG CP B/30,22,1,"6,500",
8108524,NAUSELIUM 10MG CPR B/20,2,2,"2,265",
8108518,NAUSELIUM SIROP F/200ML,1,2,"2,300",
8147547,NEBILONG 5MG CPR SEC B/30,4,2,"6,720",
8147553,NEBILONG AM CP B/30,1,1,"15,740",
3974091,NEBIVOLOL BIOG 5MG CP B/30,1,3,"5,790",
1312481,NEBIVOLOL GH 5MG CP B/30,4,2,"4,680",
1326791,NEULORA 2.5MG SP FL/100ML,1,1,"2,760",
1299871,NEURODOL R CAPS B/30,10,0,"4,135",
696071,NEUROGAB 75MG GEL B/30,1,2,"7,710",
1326331,NEUROGIL 150MG CP B/30,1,1,"17,940",
8182130,NEUROGIL 75MG CP B/20,41,2,"8,990",
1679391,NEUROTHIC 75MG GELULE B/28,2,2,"2,760",
2256382,NIFEDI DENK 20MG LP CP B/30        ,1,2,"2,720",
3072879,NIFLURIL 250MG GELULE B/30         ,30,2,"2,330",
3188636,NIFLURIL 400MG ENF SUPPO B/8       ,13,3,"1,780",
3266371,NOOTROPYL 800MG COMP B/45          ,1,0,"6,130",
3209551,NOOTROPYL SOL BUV FL/125ML         ,8,1,"3,280",
8152620,NOSIC CP B/10,36,1,"1,980",
1308161,NOSIC CP B/30,1,3,"5,250",
3413257,NOVALGIN 500MG CP B/20                 ,"1,382",714,"2,030",
2278633,NOVALGIN AMP INJ 5ML B/5           ,30,0,"5,015",
2001506,NOVALGIN SP FL/100ML               ,484,0,"2,415",
3074298,NOZINAN 100MG COMP B/20            ,1,1,"11,585",
2290226,NUGREL 75MG CP B/30                ,6,1,"10,530",
8173734,ODIA 2MG COMP B/30,1,0,"4,190",
2285254,OEDES 20MG GEL B/14                ,5,2,"3,940",
1673491,OMEPRAZOLE AFRICURE 20MG GEL B/14,3,0,605,
8123630,OMETIL 20MG GEL B/10,1,23,"1,585",
2252786,OMEZYN CAPS 20MG B/15              ,1,0,"4,240",
1391371,OMIT 10MG/10MG CPR PELL B/30,4,1,"4,350",
1334751,OMIZ 20MG GEL B/14,3,4,"3,100",
1334741,OMIZ 20MG GEL B/28,8,2,"5,370",
1556141,ORAB 20MG COMP B/30,2,0,"4,000",
2284013,PAIDOFEBRIL SP 100MG/5ML F/200ML,2,2,"2,890",
1345071,PAN LR 40 MG CPR B/10,2,0,"2,755",
8113525,PANTO DENK CP 40MG B/28,1,1,"5,750",
8152637,PANTONEX DR 40MG CP B/30,3,2,"5,235",
1602891,PANTONEX DR 40MG CP LP B/10,19,0,"1,930",
8145100,PANTOPRAL D 40/30MÙG CP B/30,5,2,"8,155",
1215831,PARABUDOL 125/100/5ML SP F/100ML,317,4,"1,000",
1336151,PARACECLO 500MG/100MG CP B/30,1,1,"1,750",
8601905,PARIB C CP B/10,2,3,910,
2255388,PEDIFEN 100MG/5ML PED SP FL/100ML  ,554,5,"1,650",
2274807,PEDIFEN 400MG CP B/30              ,2,2,"2,350",
3890671,PELADOL EXTRA 325MG/50MG/30MG CPR B/10,543,5,495,
1506122,PERIDYS SUSP BUV FL/200ML          ,4,2,"2,270",
1572321,PERINAM- DENK 8/10MG CP B/30,5,1,"11,020",
1572311,PERINAM-DENK CP 4/5 B/30,2,1,"8,955",
2263749,PHYTORAL 200MG CP B/10             ,21,3,"3,240",
1470211,PIRRO 20 GELU B/10,1,2,"1,580",
8177347,PLENCOXIB 200MG GEL B/20,2,1,"5,460",
2284208,PRAZOL 20MG GELULE B/14            ,2,2,"3,640",
8181320,PREGASAFE CPR 75MG BT30,12,0,"8,950",
8169299,PRIMOLUT NOR COMP B/30             ,6,4,"2,340",
1326831,PROFENID 100MG COMP B/30           ,19,3,"3,910",
3179293,PROFENID 100MG SUPPO B/12          ,22,2,"2,800",
3466035,PROFENID 100MG/2ML AMP INJ B/2     ,1,0,"1,980",
3138905,PROFENID 50MG GELULE B/24          ,1,2,"2,190",
8162297,PROGYNOVA 2MG BTE/20               ,1,1,"4,850",
8102711,PROKEFEN 100MG CP DISP B/30        ,50,5,"1,750",
8082931,PROKEFEN 100MG IM/IV+SOL B/1       ,2,0,880,
8103768,PROKEFEN 100MG SUPP B/10           ,103,4,"1,710",
1597871,PROLEN 100MG/5ML FL/90ML,6,2,"1,450",
9000438,PROPOFAN GEL B/15,6,2,"2,590",
1164811,PROPRANOLOL BIOG 40MG CP B/50,1,0,"1,650",
1350781,PROSTALEN CP B/30,4,2,"8,270",
3372713,PULMICORT 0.5MG INH UNID B/20,1,0,"25,480",
8425325,PULMOFIRST 62.5MG CPR PELL B/10,2,1,"11,710",
8178335,RABELOC 20MG CP B/10,1,1,"3,420",
1128801,RABETAR 20MG GEL B/10,2,1,"3,475",
8148297,RABETOK  D 20/30MG GEL B/30,20,3,"7,630",
8148280,RABETOK 20MG CPR B/30,54,10,"4,715",
8178588,RABEZOL 20MG CP B/14,1,1,"2,615",
8152672,RAMITHIAZIDE 10/12.5MG CP B/30,3,2,"4,130",
8113873,RAMITHIAZIDE 10MG/25MG CP B/30,2,1,"7,440",
8112520,RAMITHIAZIDE 5MG/12.5MG CP B/30,1,2,"3,220",
2261319,RANOPHAGE OD 1000MG CP B/30        ,1,1,"2,630",
1390661,RAPIDOL 500/100MG CP B/10,1,1,"1,800",
8167171,RASGIL 10MG GEL B/30,3,2,"7,440",
8167188,RASGIL 2.5MG GEL  B/30,1,1,"5,170",
8172700,"RASGIL HTZ 10/12,5MG CPR B/30",8,2,"4,060",
8172717,RASGIL HTZ 10/25MG CPR B30,48,4,"6,340",
8172686,RASGIL HTZ 5/12.5MG CPR B30,13,2,"4,130",
8079886,RASGIL HTZ 5/25MG CPR B/30,3,1,"5,935",
1343821,RENANGIO 40MG CP B/30,5,1,"5,540",
8457905,RENANGIO PLUS 80MG/12.5MG CP B/30,2,1,"6,200",
8098642,RESTRIVA 500MG CP B/20             ,9,3,"1,710",
2284444,RESTRIVA 500MG INJ 5ML B/5         ,4,21,"3,870",
2263873,REUMOXICAM 20MG CPR DISP B/30      ,7,2,"7,720",
8103024,REUMOXICAN 20MG CPR B/10           ,19,0,"2,480",
8041731,REUMOXICAN SUPPO 20MG BT/12        ,1,1,"2,960",
8016437,RILIF PLUS CPR 100/50 BT30,1,1,"5,595",
2292461,SALBUTUS SOL BUV F/100ML,17,2,"1,380",
8159645,SALBUTUS SOL BUV F/200ML,17,0,"2,070",
2475458,SEFAM PL 5/5MG CP B/30,1,1,"7,490",
2475464,SEFAM PL CPR 10/10MG BT30,1,0,"8,680",
9012430,SEKALGIC 400/500/30MG CP B/12,7,4,"1,310",
1259301,SEKALGIC SUSP BUV F/100ML,8,0,"1,310",
1737671,SERPERAM 5/5MG CP B/30,4,1,"7,490",
3461411,SINGULAIR CP 10MG AD B/28,1,2,"16,655",
2031499,SOMAZINA GTTE F/30ML               ,1,1,"21,130",
8131776,SPASMO -APOTEL 500MG/10MGCPR PELL B/20,10,2,"3,855",
8131799,SPASMO-APOTEL 800MG/10MG SUPPO B/5,4,2,"2,650",
2285805,SPASMOBUTINE GR SUSP 250ML         ,58,3,"2,730",
8139861,SPASMOMEN 40MG CP B/30,17,3,"6,310",
3625137,SPIFEN CPR 400MG B/20,1,0,"2,260",
1343881,STATURIC 40MG CP B/30,1,0,"11,020",
3296107,STILNOX 10MG CPR BT 20             ,1,0,"3,970",
3599730,SYMBICORT TURBUHALER 400 60D,2,0,"18,050",
3569025,TAREG 80MG CPR PELL B/28           ,2,1,"8,610",
1205161,T-DOL P RAPID 37.5/25MG B/10,3,0,"2,480",
8170753,T-DOL RAPID 50MG CP DISP B/10,4,0,"1,480",
3103545,TEGRETOL 200MG COMP B/50           ,34,2,"3,610",
3298431,TEGRETOL LP 400MG CP B/30          ,2,1,"6,450",
1235741,TELI 40MG CP B/30,1,1,"6,340",
8152241,TELMIS A 40/10MG CP B/28,3,1,"11,710",
8152258,TELMIS A 40/5 MG CP B/28,2,1,"7,380",
8152264,TELMIS A 80MG/10MG CP B/28,1,3,"15,280",
8152287,TELMIS H CP 40/12.5 MG CP B/28,1,1,"8,400",
3742038,TEMERIT 5MG CPR BT 30,8,0,"9,450",
3939769,TEMERIT DUO 5MG/12.5MG CP B/30,2,0,"10,130",
1391361,TENO-ALPHA 25MG CP B/30,3,1,"13,820",
3720083,"TENORETIC 50MG/12,5MG CP B/30      ",1,1,"6,130",
2284148,TENORIC 50MG CPR B/28              ,2,2,"4,950",
3714272,TENORMINE 50MG CP B/30             ,6,1,"3,890",
1396281,TENOVIR 300MG CP B/30,18,2,"7,030",
3703746,TENSIONORME COMP B/24              ,114,6,"1,650",
1312381,TENSOPLUS 10MG/2.5MG/10MG CP B/30,3,2,"15,840",
8181863,TERBIGEN GH 250MG CP B/28,1,1,"17,940",
1685041,THIOZZ 8MG DISP CP B/10,46,1,"3,790",
2262916,TINAZOL 500MG COMP B/4             ,27,2,"1,280",
2299167,TINIDAZOLE TM 500MG CP B/12,3,2,"2,340",
1703001,TIRVEL 0.5MG/ML SP F/30ML,23,2,"1,650",
1702981,TIRVEL 5MG CPR B/10,13,2,"1,650",
1228691,TORA 40 CP B/30,3,2,"2,865",
8004523,TORAS DENK 5MG B/30,3,1,"3,100",
1128811,TORIX 90MG CP B/30,1,1,"4,160",
1269741,TORSINEX 10MG B/30,10,2,"5,370",
1397541,TORSINEX CPR 20MG BT30,4,2,"6,750",
2264016,TRABAR 100MG INJ AMP B/5           ,6,2,"5,000",
2264022,TRABAR 50MG CAPS B/10              ,5,1,"3,030",
8123185,TRACEDOL CPR EFF BT 16,3,2,"3,340",
1004441,TRADOLAN 50MG CP B/20,17,2,"1,490",
1004451,TRADOLAN LP 150MG CP B/20,3,1,"3,940",
8400331,TRAMACETAL CP B/10,2,0,"2,480",
2284160,TRAMADIS 100MG/2ML AMP INJ B/5,1,2,"1,990",
2292633,TRAMADIS 50MG GELULE B/10,5,2,"2,790",
8112678,TRAMAGEN 100MG INJ B/5,6,2,"3,130",
1764221,TRANEXA 500MG/5MG IV SOL INJ AMP/5ML B/5,1,1,"3,125",
3475821,TRANXENE 10MG GELULE B/30          ,3,1,"2,370",
3475815,TRANXENE 5MG GELULE B/30           ,1,1,"1,350",
2257275,TREMADOL 50MG CP B/20              ,2,1,"3,540",
2286408,TRIALGIC CP B/24,20,2,"1,890",
8108576,TRIBUTINE 0.787% S.BUV F/250ML,4,1,"2,690",
8108607,TRIBUTINE 150MG GELU B/20,1,1,"3,920",
2264039,TRIFENE 200MG CPR B/20             ,3,2,"1,420",
1196851,TRIFENE 400MG CP B/20,1,0,"1,650",
8151023,TRIPLIXAM 10/2.5/10MG CP B/30,2,2,"23,420",
8151046,TRIPLIXAM 10/2.5/5MG CP B/30,4,2,"22,730",
8151069,TRIPLIXAM 5/1.25/5MG CP B/30,2,1,"15,870",
8151052,TRIPLIXAM 5MG/1.25/10MG CPR B/30,1,2,"16,185",
2291438,"TRITAZIDE 10/12,5MG CPR B/28     ",6,2,"9,400",
2291421,TRITAZIDE 10/25MG CPR B/28       ,1,1,"10,125",
8107766,TRITAZIDE 5/12.5MG B/28,2,0,"5,540",
8169939,TRITAZIDE 5/25MG CPR B/28,1,2,"8,295",
3189067,TRIVASTAL LP 50MG COMP B/30      ,6,2,"9,590",
2289789,ULCIZONE 20MG CP B/14,1,2,"2,000",
8414445,ULZOCER CPR BT28,1,1,"5,510",
1593591,"UNIFED 2,5/60MG CP B/20",1,2,"1,050",
8110053,UPRACID 40MG CP B/14,1,1,"5,530",
2298831,UPRADONE GEL B/30,6,1,"12,430",
9016860,URADOX 2MG CPR B/30,1,1,"6,230",
3111272,VALIUM 10MG COMP B/30              ,3,0,"1,600",
3532074D,"VENTOLINE 2,5/2,5ML SOL INH UNID/60  (DETAIL)",2,0,"6,150",
3443873,VENTOLINE BUCC FL AERO 200DOSE     ,77,7,"3,920",
1510601,VILDARIL 50MG CP B/30,5,2,"7,030",
1510631,VILDARIL M 50/1000MG CP B/30,102,3,"7,440",
1510611,VILDARIL M 50/500MG CP B/30,5,2,"7,160",
8463900,VILDARIL M 50MG/850MG CP B/30,4,1,"7,300",
8159450,VISCERALGINE 50MG CP B/30,4,2,"2,190",
3112969,VISCERALGINE SP FL/150ML           ,17,6,"1,600",
3112975,VISCERALGINE SUPPO B/20            ,110,3,"1,630",
3171481,VOGALENE 5 SOL BUV FL/150ML        ,85,4,"2,730",
9888251,VOGALENE AMP INJ 1ML B/10          ,35,0,"3,470",
3114968,VOGALENE GTTE FL/30ML              ,16,2,"1,810",
3114974,VOGALENE SUPPO B/10                ,111,-1,"1,120",
3246049,VOLTARENE 100MG LP COMP B/15       ,1,1,"6,150",
3221434,VOLTARENE 100MG SUPPO B/10         ,1,1,"3,360",
2192251,XARELTO 15MG CP B/14,1,0,"19,320",
2192297,XARELTO 20MG CP B/14,2,1,"19,290",
3301601,XATRAL 2.5MG CPR BTE/30            ,2,2,"8,710",
3511066,XATRAL LP 10MG B/30                ,3,1,"24,050",
8715514,XYRA GELU 75MG B/28,1,1,"9,820",
1732941,Z COT 20MG CP B/30,1,1,"13,775",
2294282,ZERODOL 100MG CP B/10              ,21,1,"2,100",
8103745,ZERODOL CR 200MG CP B/10,31,2,"4,030",
2291668,ZERODOL P 500MG CP B/10                ,22,3,"2,210",
