GRANDE PHARMACIE DE TANDA,,,,,
"DR TCHUERE ALEXIS
TANDA
1277821,ESOPRA 40MG CPR BT14,2,1,"6,560",
2478004,ESOREZ GELU 40MG BT30,7,2,"5,040",
1684581,ESOSON 20MG GEL B/30,4,2,"5,510",
1685001,ESOSON 40MG CP B/30,13,2,"8,265",
1684591,ESOSON 40MG IV SOL INJ B/1,1,1,"5,510",
8175420,ES-ULCIZONE 20MG CP B/14,3,2,"4,030",
1330431,ETOREX 120MG CPR PELL B/10,2,1,"5,460",
1330421,ETOREX 90MG CPR PELL B/10,1,2,"4,960",
2281730,EXFORGE FCT 10MG/160MG CP B/28   ,2,1,"15,840",
8115381,EXFORGE FCT 5MG/80MG CP B/28,1,0,"21,820",
2254093,EXFORGE HCT 10/160/12.5MG B/28,7,1,"21,820",
2257341,EXFORGE HCT 5MG/160MG/25MG CP B/28,2,0,"21,820",
2254704,EXFORGE HCT FCT 5MG/160MG/12.5MG CP B/28,1,1,"21,850",
1210741,EXXIB 200MG CP B/10,43,9,"2,760",
3179382,FASIGYNE 500 COMP B/4              ,2,1,"3,470",
8479568,FAVLEKAST CP B/20,1,1,"8,760",
8161240,FEBREX TM 325/37.5MG CP B/10,15,3,"1,860",
1312301,FEBREX TM 325/37.5MG CP B/20,17,3,"2,880",
1312311,FEBREX TM ET 325/37.5 MG CP EFF B/20,66,1,"4,730",
3319392,FELDENE 20MG DISPERSIBLE COMP B/15      ,2,1,"4,160",
8644932,FINISPA 500 MG CP B/10,5,2,"1,470",
1301501,FLAMAR MX CPR B/10,1,3,"3,650",
8137106,FLATORIL GELULE 5/200MG B/45,39,3,"4,820",
8105069,FLEXDOL CP/10,6,0,"2,000",
1278881,FLEXPRO EXTRA 400MG/500MG CP B/20,4,2,"3,440",
2258949,FLOTAC HGC 75MG CAPS B/20          ,1,1,"6,870",
8112230,FLOTRAL 10MG CP B/10,2,0,"6,545",
2291846,FLUCAZOL 50MG PDR SUSP FL/60ML     ,27,6,"2,580",
2291823,FLUCAZOL GELULE 100MG B/10         ,33,7,"2,580",
9001142,FLUCOMYC 150MG CPR B/1,75,16,370,
3382746,"FLUDEX 1,5MG COMP ENR LP B/30      ",1,2,"5,250",
8112253,FLUGEN 100MG CP B/10,1,2,"2,760",
8112247,FLUGEN SUSP ORAL 125 MG F/60ML,5,1,"2,065",
1448781,FLUOXETINE VIR 20MG GEL B/28,1,0,"3,440",
2291875,FURO-DENK 40MG CP 10X10            ,1,2,"6,390",
8168609,GALOCID 40MG CP B/100,1,1,"7,495",
8124256,GALVUS MET FCT 50/500MG CP B/30,1,2,"8,945",
3042507,GARDENAL 10MG CP BT /80            ,6,3,"1,710",
3042513,GARDENAL 50MG CP B/30              ,15,0,"1,090",
8155104,GASPRAL 20MG GEL B/15,22,3,"2,880",
2277378,GASPRAL 20MG GEL B/30              ,7,6,"5,500",
8102734,GASPRAL 40MG INJ PDRE+SOLV 5ML B/1,29,4,"3,150",
8166651,GENFORTE 100MG/125MG SUSP BUV F/120ML,230,13,"1,255",
2259021,GENPRESS 1.25MG CP B/30,4,2,"5,510",
8108292,GENSET 10MG CP B/30,9,3,"2,480",
8131210,GENSET SP 5MG/5ML F/60ML,1,2,"1,380",
9012022,GENTOVIR 300MG CP B/30,1,1,"7,630",
2268971,GLIBENCLAMIDE TM 5MG CP B/100,2,1,"1,475",
1134561,GLIDE LP 60MG CPR B/30,3,1,"7,785",
1134571,GLIDE M LP 60MG/500MG B/30,2,2,"12,430",
8493373,GLIM FORTE CP 80/800MG CP B/30,5,2,"6,890",
2291243,GLIMEPIRIDE DENK 3MG CP B/30,5,1,"5,235",
1567371,GLUCOPHAGE 1000MG CPR B/30         ,26,2,"3,470",
1586881,GLUCOPHAGE 500MG CPR B/30          ,22,2,"1,210",
3044802,GLUCOPHAGE 850MG COMP B/30         ,3,3,"3,250",
3580162,"GLUCOVANCE CP 500MG/2,5MG B/30     ",2,2,"4,490",
3580280,GLUCOVANCE CP 500MG/5MG B/30       ,1,2,"4,490",
1391351,GLUSIMET 50/1000MG CP B/56,2,1,"13,780",
1307771,GLYFERON 1000MG CP B/30,1,0,"2,870",
1243471,GLYMAX LP 500/2MG CP B/30,2,0,"4,160",
8143093,GLYRE-M2 CP B/30,3,0,"4,530",
3046445,GRISEFULINE 250MG CP B/30          ,3,2,"2,610",
3160655,GRISEFULINE 500MG COMP B/20        ,10,2,"3,420",
2027747,GRISEO CPR MICRONI 250MG BT/30,2,2,"2,570",
2281687,GRISEOPHARM  250MG CP B/30,18,3,"2,070",
2281291,GRISEOPHARM 125MG COMP B/32,10,3,"1,100",
2281753,GRISEOPHARM 500MG CP B/20,17,3,"2,230",
8182058,GVIA 50MG CP B/28,2,1,"4,730",
1280801,GVIA M 50/500MG CP B/60,1,1,"11,765",
8181923,GVIA M 50MG/1000MG CP B/60,1,1,"16,840",
2692114,HALDOL 2MG/ML SOL BUV GTTE 30ML,2,0,"2,190",
3208250,HALDOL 5MG COMP B/30               ,3,2,"2,690",
3539113,"HYTACAND 8MG/12,5MG CP B/30        ",1,0,"16,340",
2255678,IBEX 200/235/30MG GEL B/24         ,550,124,"1,405",
2291912,IBUMOL 400 CPR B/10,2,2,"1,080",
8002872,IBUMOL SUSP BUV 100MG F/60ML,50,3,800,
1506641,IBUNEX 100MG/5ML S.BUV 120ML,3,2,"1,380",
8166668,IBUPROFENE GH SUSP BUV F/200ML,69,6,"1,570",
1397511,IBUPROFENE IG 400MG CP B/10,4,0,"1,240",
8164161,IBUX 2G/100ML SP F/120ML,3,2,"2,070",
2298044,IMMARD 200MG CPR PELL B/30         ,5,2,"4,770",
3188607,IMODIUM GELULE B/20                ,27,4,"2,700",
8114453,INDITOR SR 1.5 MG CP B/30,2,1,"4,790",
5606237,INEXIUM 40MG CPR B/14              ,11,1,"7,810",
8073174,INSTACLOP 75MG CP B/30,1,1,"4,130",
9001165,IPEPRAZOLE 20MG CP B/14            ,149,16,"1,790",
3532043,IRBESARTAN BIOG BGR 150MG CP B/30,1,0,"4,545",
2298624,ISOLONE 20MG CP EFF B/20           ,19,3,"3,110",
2298630,ISOLONE 5MG CP EFF B/30            ,2,2,"1,660",
1588761,KETAFEN 100MG SUPPO B/12,2,1,"1,610",
3461782,KETESSE 25MG CPR B/20              ,35,2,"4,130",
8170517,KETOPROFEN GH 100MG CP B/30,13,2,"1,585",
8170523,KETOPROFEN GH 100MG SUPPO B/12,10,3,"1,720",
2272530,KIETYL 6MG CP B/30                 ,1,0,"2,720",
8014757,KILMOL 400/325MG CP B/30,2,1,"2,760",
2256637,KNZ 200MG CPR B/10                 ,1,2,"2,695",
3057124,LARGACTIL 100MG COMP BT/30         ,2,2,"4,870",
3057302,LAROXYL 25MG CP B/60               ,3,1,"4,200",
3528138,LASILIX 40MG CPR B/30              ,78,5,"2,740",
3215356,LASILIX FAIBLE 20MG CP B/30        ,8,0,"1,810",
3057331,LASILIX INJ 20MG AMP 2ML B/1       ,35,0,"1,130",
2259736,"LERIN 0,125MG CPR B/30             ",3,2,"3,530",
3319216,LEVOTHYROX 150MCG CP B/30,1,0,"3,445",
3478357,LEVOTHYROX 50MCG CP B/30,4,1,"1,000",
3319191,LEVOTHYROX 75MCG CP B/30             ,1,1,"1,530",
8152560,LEVOTRIZ 5MG CP B/10,1,2,"2,760",
3174284,LEXOMIL COMP B/30                  ,24,0,"3,565",
8103900,LOBAK CPR BT 10,4,1,"1,455",
2257134,LO-CARD-25 CPR B/10           ,7,1,"1,470",
8394725,LO-CARD-50MG CP B/10               ,31,2,"1,570",
3869738,"LODOZ 10MG/6,25MG CPR B/30         ",1,0,"5,870",
2289482,LOLIP 10MG CP B/30,3,1,"5,510",
3311077,LOXEN 10MG INJ AMP 10ML BT 5       ,1,1,"10,660",
1614101,LOXEN 20MG CPR B/30                ,10,2,"5,320",
2259044,LOXEN LP 50MG GELULE BT/60         ,1,1,"16,720",
3266112,LUTENYL 5MG COMP B/10              ,2,3,"4,790",
1226491,LYDEXA 4MG/ML IM/IV AMP 1ML/3,3,0,"2,410",
8644955,MALVA CPR 200MG BT10,104,3,"1,470",
3318984,MEDROL 16 MG COMP B/20             ,4,2,"5,250",
2283976,MELEX 1MG CP B/30                  ,4,2,"6,190",
8165717,MELMET SR 1000MG CP B/30,3,1,"3,510",
8386393,MELONAX 15MG CP B/10               ,1,1,"4,030",
8386387,"MELONAX 7,5MG CP B/10              ",2,2,"3,035",
8093774,METAGARD CR 35MG CP B/30,1,1,"3,020",
1711671,METALZINE 500MG CP B/20,8,1,"1,670",
1561541,METALZINE 50MG/ML SUSP BUV F/100ML,117,17,"2,030",
1353671,METAREN 500MG CP B/20,43,27,"1,460",
2251640,METFORMIN DENK 1G CP B/30,15,2,"2,650",
2267173,METFORMIN DENK 850MG CP B/120      ,1,2,"9,280",
2257039,METFORMIN DENK 850MG CP B/30       ,8,2,"2,340",
2797439,METFORMINE ARROW 1000MG CP PELL B/30,5,3,"2,070",
2796718,METFORMINE ARROW 500MG CP PELL B/30,5,2,965,
3971833,METFORMINE BIOG 1000MG CP B/30,10,1,"2,095",
3971721,METFORMINE BIOG 500MG CP B/30,1,2,870,
1396601,METMIN SR 500MG CP B/30,3,1,"1,310",
1396611,METMIN SR 850MG CP B/30,4,1,"2,650",
2263086,MIGRETIL CPR B/20                  ,40,0,"2,630",
1620821,MIOREL GELULE B/12                 ,67,4,"3,210",
2279756,MISOCLEAR 200CG CP B/10,1,1,"2,820",
1247081,MISOFEM 200MCG B/4,52,0,"1,010",
9001633,MIZOLGAN 500MG CP B/20,171,10,"1,360",
9001656,MIZOLGAN A.INJ 2.5G/ML B/5,26,0,"2,620",
3220937,MODUCREN COMP SECAB B/30           ,1,1,"5,220",
3357228,MONOTILDIEM LP GEL 200MG B28       ,1,0,"6,540",
3234112,MOTILIUM 10MG COMP B/40            ,1,0,"2,360",
3234098,MOTILIUM SUSP BUV FL/200ML         ,3,0,"2,700",
8015372,MUKESTAT 150MG CPR B/4             ,1,2,"2,840",
3502417,NAPROSYNE 500MG CP B/10,1,0,"3,110",
2759835,NATRIXAM1.5/10MG CP B/30,20,3,"7,340",
2759752,NATRIXAM1.5/5MG CP B/30,16,1,"6,500",
8108524,NAUSELIUM 10MG CPR B/20,12,2,"2,265",
8108518,NAUSELIUM SIROP F/200ML,4,2,"2,300",
8147547,NEBILONG 5MG CPR SEC B/30,1,2,"6,720",
8147553,NEBILONG AM CP B/30,1,1,"15,740",
1312481,NEBIVOLOL GH 5MG CP B/30,2,2,"4,680",
1299861,NEULORA 5MG CP B/30,4,1,"4,160",
1299871,NEURODOL R CAPS B/30,5,0,"4,135",
0696088,NEUROGAB 150MG GEL B/30,1,1,"11,090",
8182130,NEUROGIL 75MG CP B/20,1,2,"8,990",
2256382,NIFEDI DENK 20MG LP CP B/30        ,1,2,"2,720",
3072879,NIFLURIL 250MG GELULE B/30         ,36,2,"2,330",
3188636,NIFLURIL 400MG ENF SUPPO B/8       ,8,3,"1,780",
3132133,NIFLURIL 700MG AD SUPPO B/8        ,3,0,"2,060",
3266371,NOOTROPYL 800MG COMP B/45          ,4,0,"6,130",
8152620,NOSIC CP B/10,40,1,"1,980",
1308161,NOSIC CP B/30,1,3,"5,250",
3413257,NOVALGIN 500MG CP B/20                 ,674,714,"2,030",
2278633,NOVALGIN AMP INJ 5ML B/5           ,144,0,"5,015",
2001506,NOVALGIN SP FL/100ML               ,352,0,"2,415",
2290226,NUGREL 75MG CP B/30                ,1,1,"10,530",
8173728,ODIA 1MG CPR SEC B/30,2,1,"2,910",
2285254,OEDES 20MG GEL B/14                ,3,2,"3,940",
2024507,OLFEN 100MG SR DEPOCAPS B/10       ,4,1,"3,580",
2024542,OLFEN 50MG LACTAB B/20             ,3,1,"3,170",
2275511,OMEGEN 20MG GEL B/14               ,1,0,"2,660",
1556141,ORAB 20MG COMP B/30,8,0,"4,000",
3000000107515,PAMAGIN C SUSP F/60ML,2,0,"1,930",
1345081,PAN LR 20MG CP B/10,3,1,"2,510",
1345071,PAN LR 40 MG CPR B/10,2,0,"2,755",
1278901,PANTOLOC 40MG CP B/14,1,1,"4,520",
8152637,PANTONEX DR 40MG CP B/30,8,2,"5,235",
1602891,PANTONEX DR 40MG CP LP B/10,16,0,"1,930",
8145100,PANTOPRAL D 40/30MÙG CP B/30,3,2,"8,155",
2260142,PANTOTAB 40MG CPR B/30             ,1,1,"6,930",
1215831,PARABUDOL 125/100/5ML SP F/100ML,337,4,"1,000",
8601905,PARIB C CP B/10,19,3,910,
2255388,PEDIFEN 100MG/5ML PED SP FL/100ML  ,913,5,"1,650",
2274807,PEDIFEN 400MG CP B/30              ,11,2,"2,350",
3890671,PELADOL EXTRA 325MG/50MG/30MG CPR B/10,491,5,495,
1506122,PERIDYS SUSP BUV FL/200ML          ,8,2,"2,270",
2263749,PHYTORAL 200MG CP B/10             ,3,3,"3,240",
8177347,PLENCOXIB 200MG GEL B/20,8,1,"5,460",
2284208,PRAZOL 20MG GELULE B/14            ,2,2,"3,640",
8181320,PREGASAFE CPR 75MG BT30,18,0,"8,950",
3450703,"PRETERAX 2,5MG/0,625MG CP B/30     ",1,0,"12,400",
8169299,PRIMOLUT NOR COMP B/30             ,49,4,"2,340",
1326831,PROFENID 100MG COMP B/30           ,11,3,"3,910",
3179293,PROFENID 100MG SUPPO B/12          ,29,2,"2,800",
3138905,PROFENID 50MG GELULE B/24          ,3,2,"2,190",
8162297,PROGYNOVA 2MG BTE/20               ,5,1,"4,850",
8102711,PROKEFEN 100MG CP DISP B/30        ,37,5,"1,750",
8082931,PROKEFEN 100MG IM/IV+SOL B/1       ,4,0,880,
8103768,PROKEFEN 100MG SUPP B/10           ,97,4,"1,710",
1597871,PROLEN 100MG/5ML FL/90ML,3,2,"1,450",
8102409,PROMONGYL 1G CP SEC B/2            ,2,2,"2,330",
1164811,PROPRANOLOL BIOG 40MG CP B/50,3,0,"1,650",
3356996,PROPRANOLOL TEV 40MG CP B/50,2,0,"1,820",
1350781,PROSTALEN CP B/30,2,2,"8,270",
3190308,PROVIRON 25MG COMP B/20            ,2,1,"5,800",
8181314,PULMOFIRST 125MG CPR PELL B/10,3,0,"14,465",
8425325,PULMOFIRST 62.5MG CPR PELL B/10,1,1,"11,710",
8178335,RABELOC 20MG CP B/10,3,1,"3,420",
8113198,RABEMAC 20MG CP B/14,5,2,"4,130",
8113353,RABEMAC DSR GEL B/2X10,1,0,"9,920",
8509074,RABEPRANE 20MG CP B/30,1,2,"2,090",
8148297,RABETOK  D 20/30MG GEL B/30,28,3,"7,630",
8148280,RABETOK 20MG CPR B/30,73,10,"4,715",
8178588,RABEZOL 20MG CP B/14,2,1,"2,615",
8152672,RAMITHIAZIDE 10/12.5MG CP B/30,2,2,"4,130",
8113873,RAMITHIAZIDE 10MG/25MG CP B/30,1,1,"7,440",
1390661,RAPIDOL 500/100MG CP B/10,10,1,"1,800",
8167171,RASGIL 10MG GEL B/30,3,2,"7,440",
8167188,RASGIL 2.5MG GEL  B/30,2,1,"5,170",
8172700,"RASGIL HTZ 10/12,5MG CPR B/30",5,2,"4,060",
8172717,RASGIL HTZ 10/25MG CPR B30,42,4,"6,340",
8172686,RASGIL HTZ 5/12.5MG CPR B30,5,2,"4,130",
8079886,RASGIL HTZ 5/25MG CPR B/30,3,1,"5,935",
1343821,RENANGIO 40MG CP B/30,2,1,"5,540",
8098642,RESTRIVA 500MG CP B/20             ,45,3,"1,710",
2263873,REUMOXICAM 20MG CPR DISP B/30      ,2,2,"7,720",
8103024,REUMOXICAN 20MG CPR B/10           ,5,0,"2,480",
8041731,REUMOXICAN SUPPO 20MG BT/12        ,1,1,"2,960",
8016437,RILIF PLUS CPR 100/50 BT30,15,1,"5,595",
8150331,RINIALER SP FL/120ML,1,0,"5,660",
8177666,ROSUKAA 10MG CP B/30,1,0,"7,610",
2292461,SALBUTUS SOL BUV F/100ML,7,2,"1,380",
8159645,SALBUTUS SOL BUV F/200ML,17,0,"2,070",
1595681,SALISAL 100MG CP B/90,1,1,"3,660",
2475464,SEFAM PL CPR 10/10MG BT30,1,0,"8,680",
9012430,SEKALGIC 400/500/30MG CP B/12,4,4,"1,310",
1397211,SETAPRO 10MG CP B/30,1,0,"8,270",
1589711,SETOLAC ER 300MG CPR B/10,1,0,"4,530",
8141823,SHIBUDAL GEL B/30,1,1,"2,260",
1343871,SILOTRIF 8MG GEL B/30,1,1,"16,560",
3097187,SOLU-MEDROL 40 FL INJ+SOLV B/1      ,1,0,"1,920",
8131776,SPASMO -APOTEL 500MG/10MGCPR PELL B/20,6,2,"3,855",
8131799,SPASMO-APOTEL 800MG/10MG SUPPO B/5,7,2,"2,650",
2285805,SPASMOBUTINE GR SUSP 250ML         ,29,3,"2,730",
8139861,SPASMOMEN 40MG CP B/30,12,3,"6,310",
3625137,SPIFEN CPR 400MG B/20,1,0,"2,260",
2291135,SULRID 50MG CPR B/20               ,8,1,"3,250",
3103545,TEGRETOL 200MG COMP B/50           ,9,2,"3,610",
3314874,TEGRETOL LP 200MG CPR BT.30        ,3,1,"3,570",
3298431,TEGRETOL LP 400MG CP B/30          ,1,1,"6,450",
1235741,TELI 40MG CP B/30,1,1,"6,340",
1235761,TELI H CP B/30,1,1,"8,815",
8152241,TELMIS A 40/10MG CP B/28,4,1,"11,710",
8152258,TELMIS A 40/5 MG CP B/28,1,1,"7,380",
3742038,TEMERIT 5MG CPR BT 30,3,0,"9,450",
3939769,TEMERIT DUO 5MG/12.5MG CP B/30,3,0,"10,130",
3148996,"TEMESTA 2,5MG COMP B/30            ",3,2,"2,745",
3295272,TEMGESIC 0.2 COMP SUBLING B/20     ,1,0,"10,275",
2284148,TENORIC 50MG CPR B/28              ,2,2,"4,950",
3714272,TENORMINE 50MG CP B/30             ,9,1,"3,890",
1396281,TENOVIR 300MG CP B/30,14,2,"7,030",
3703746,TENSIONORME COMP B/24              ,125,6,"1,650",
1312371,TENSOPLUS 10/2.5/5MG CP B/30,1,0,"15,840",
1312381,TENSOPLUS 10MG/2.5MG/10MG CP B/30,5,2,"15,840",
1312361,TENSOPLUS 5/1.25/10MG CP B/30,1,0,"11,020",
1312352,TENSOPLUS 5MG /1.25MG/5MG CP B/30,1,1,"11,020",
1511781,TILYPTIN 20MG CP B/30,1,1,"7,920",
2262916,TINAZOL 500MG COMP B/4             ,22,2,"1,280",
1703001,TIRVEL 0.5MG/ML SP F/30ML,30,2,"1,650",
1702981,TIRVEL 5MG CPR B/10,4,2,"1,650",
1228691,TORA 40 CP B/30,4,2,"2,865",
1128811,TORIX 90MG CP B/30,1,1,"4,160",
1269741,TORSINEX 10MG B/30,9,2,"5,370",
1397541,TORSINEX CPR 20MG BT30,3,2,"6,750",
2264016,TRABAR 100MG INJ AMP B/5           ,1,2,"5,000",
2264022,TRABAR 50MG CAPS B/10              ,8,1,"3,030",
8123185,TRACEDOL CPR EFF BT 16,10,2,"3,340",
1004441,TRADOLAN 50MG CP B/20,24,2,"1,490",
1004451,TRADOLAN LP 150MG CP B/20,1,1,"3,940",
2284160,TRAMADIS 100MG/2ML AMP INJ B/5,4,2,"1,990",
2292633,TRAMADIS 50MG GELULE B/10,4,2,"2,790",
8113494,TRAMADOL DENK 50 MG CP B/10,2,0,"2,620",
8112678,TRAMAGEN 100MG INJ B/5,2,2,"3,130",
8112684,TRAMAGEN 50MG CP B/20,1,0,"2,960",
8165864,TRAMAPA 37.5MG/325MG CP B/20,1,1,"1,880",
1764221,TRANEXA 500MG/5MG IV SOL INJ AMP/5ML B/5,1,1,"3,125",
3475821,TRANXENE 10MG GELULE B/30          ,2,1,"2,370",
2293294,TRATUL 50MG CAPS B/30              ,1,0,"2,980",
2257275,TREMADOL 50MG CP B/20              ,5,1,"3,540",
2286408,TRIALGIC CP B/24,18,2,"1,890",
8108576,TRIBUTINE 0.787% S.BUV F/250ML,2,1,"2,690",
2264039,TRIFENE 200MG CPR B/20             ,1,2,"1,420",
1196851,TRIFENE 400MG CP B/20,1,0,"1,650",
8151046,TRIPLIXAM 10/2.5/5MG CP B/30,3,2,"22,730",
8151069,TRIPLIXAM 5/1.25/5MG CP B/30,1,1,"15,870",
2291438,"TRITAZIDE 10/12,5MG CPR B/28     ",1,2,"9,400",
2291421,TRITAZIDE 10/25MG CPR B/28       ,1,1,"10,125",
8107766,TRITAZIDE 5/12.5MG B/28,3,0,"5,540",
8169939,TRITAZIDE 5/25MG CPR B/28,1,2,"8,295",
9016860,URADOX 2MG CPR B/30,1,1,"6,230",
1239321,UTERGIN 125MCG CP B/30,1,1,"3,040",
3443873,VENTOLINE BUCC FL AERO 200DOSE     ,88,7,"3,920",
1510601,VILDARIL 50MG CP B/30,17,2,"7,030",
1510631,VILDARIL M 50/1000MG CP B/30,89,3,"7,440",
1510611,VILDARIL M 50/500MG CP B/30,2,2,"7,160",
8463900,VILDARIL M 50MG/850MG CP B/30,2,1,"7,300",
8159450,VISCERALGINE 50MG CP B/30,1,2,"2,190",
3112969,VISCERALGINE SP FL/150ML           ,9,6,"1,600",
3112975,VISCERALGINE SUPPO B/20            ,121,3,"1,630",
3205441,VOGALENE 15MG GELULE BT/20         ,5,2,"5,280",
3171481,VOGALENE 5 SOL BUV FL/150ML        ,45,4,"2,730",
9888251,VOGALENE AMP INJ 1ML B/10          ,61,0,"3,470",
3114968,VOGALENE GTTE FL/30ML              ,11,2,"1,810",
3114974,VOGALENE SUPPO B/10                ,91,-1,"1,120",
2192297,XARELTO 20MG CP B/14,4,1,"19,290",
8177637,XERIN 5MG/10MG CP B/10,2,1,"3,160",
1271291,XONADINE 180MG CP B/10,1,1,"3,040",
2255649,ZAMUDOL LP 50MG GELU B/10,1,0,"2,893",
3417083,ZELITREX 500MG CP B/10             ,1,0,"18,490",
2294282,ZERODOL 100MG CP B/10              ,18,1,"2,100",
8103745,ZERODOL CR 200MG CP B/10,13,2,"4,030",
8103751,ZERODOL CR 200MG CPR B/30,2,0,"11,740",
2291668,ZERODOL P 500MG CP B/10                ,29,3,"2,210",
2281718,ZIFAR CP 10MG B/14                 ,4,1,"1,460",
3270817,ZOVIRAX 200MG CPR BT 25            ,1,1,"22,895",
3259833,ZYLORIC 100MG COMP B/28            ,6,2,"1,580",
8178393,ZYLTAN AM 50/5MG CP B/30,1,1,"6,300",
8109676,ZYLTAN H 50/12.5MG B/30,3,2,"5,490",
3361359,ZYRTEC 10MG COMP B/10              ,3,2,"4,610",
,,Nombre d'articles :,544,,
Code Géo :,VERMIFUGES,,,,
Code,Désignation,Qté vendue,Stock,Prix de vente,
8152318,ABZ 200MG/5ML SP F/10ML,20,4,680,
8059783,ABZ 400MG CP B/1,27,3,830,
3000000630112D,ALBELA 400MG CP CROQ B/50  (DETAIL),95,0,500,
707883,ALBELA 400MG SUSP BUV F/10ML,16,0,895,
2024418,ALBEN 400MG COMP B/1               ,140,0,"1,450",
2294342,ALBENDAZOLE TM 400MG B/1,3,9,420,
8423993,ALBENTOX 400MG CPR B/3,45,8,"1,450",
8476529,ALDEZOLE 400MG CP B/1,3,2,390,
1426051,ALOZOL 400MG CP B/100,1,1,"29,990",
1426051D,ALOZOL 400MG CP B/100  (DETAIL),832,90,300,
1242211,BEKRAZOLE 400MG CP B/1,1,3,"1,003",
8171296,BENDEX SP F/10ML,3,8,880,
2288620,CALBEN 400MG CPR B/1               ,5,3,740,
2288637,CALBEN 400MG FL/10ML               ,2,3,840,
2038656,CARBEN 100MG CPR B/6               ,1,2,990,
2038662,CARBEN 500MG CPR B/1               ,2,4,970,
2038739,CARBEN SUSP BUV FL30ML             ,10,5,"1,350",
1675061,ERAZOL 400MG/10ML SUSP BUV F10ML,19,0,950,
8471822,EXYT 200MG/5ML SUP BUV F/10ML,54,1,855,
8471839,EXYT 400MG CP A CROQ B/4,119,4,"1,200",
3305645,HELMINTOX 125MG CP B/6             ,2,0,"1,090",
3305622,HELMINTOX 125MG SP F/15ML          ,10,5,"1,350",
3305639,HELMINTOX 250MG COMP B/3           ,9,5,"1,490",
2023809D,HELMINTOX SACHET 15ML  (DETAIL),9,1,"1,200",
1546351,MEBEN GH 100MG/5ML SP F/30ML,30,0,830,
8472081,MEBEN GH 500MG CPR B/1,77,7,410,
1270211,MEZOL 400MG CP B/1,2,0,620,
1215821,MEZOL 400MG/10ML S BUV FL/10ML,42,5,850,
2254360,NEMOZOLE 400MG CP B/1              ,117,95,950,
1597591,PYRANTEL GH 250MG CP B/3,26,4,"1,380",
9007200,SANIVER 0.4G/10ML SUSP BUV F/10ML,326,0,690,
8008722,SANIVER 400MG CP B/1,590,96,440,
1298971,SANOZOL 400MG CPR PELL B/3,5,3,"1,170",
8517257,T MEDAZOL 500MG CP B/2,7,3,690,
8716933D,TUVERS 400MG CP B/30  (DETAIL),85,-1,"1,300",
8716910,TUVERS SUSP 200MG/5ML FL/30ML,366,10,570,
8016420,UBENZOLE 400MG CP B/1,16,2,730,
2268250,VEREX 400MG CPR B/1                ,89,12,"1,000",
2268267,VEREX 400MG SUSP BUV F/10ML        ,50,8,"1,000",
8171907,VERGO 400MG CP B/1,42,5,930,
1207501,VERGO SIROP F/10ML,33,3,930,
8102438,VERIBEN 400MG CPR B/1              ,4,4,"1,040",
2296097,VERIBEN SP F/10ML                  ,2,1,"1,020",
3225490,VERMOX 100MG COMP B/6              ,32,1,"1,570",
2028020,VERMOX 500MG COMP B/1              ,18,0,"1,360",
3248746,VERMOX SUSP FL/30ML                ,29,2,"2,000",
2026179,VERZOL 400MG COMP B/1              ,24,4,960,
2029640,VERZOL SUSP BUV FL/10ML            ,29,0,990,
2265145,WORMIN 100MG CPR B/6               ,2,2,"1,190",
2261408,WORMIN 100MG SUSP F/30ML           ,3,0,"1,210",
2265168,WORMIN 500MG CPR BT/1              ,266,21,390,
2283829,ZEBEN 400MG CPR B/1                ,9,0,760,
1615441,ZENTEL 400MG COMP B/1              ,1,4,"1,880",
1279051,ZEROVER 500MG CP B/1,35,0,530,
1350721,ZEROVER SP FL/30ML,10,2,"1,000",
,,Nombre d'articles :,55,,
,,,Nombre total d'aticles :,,"2,751"
LISTE DES PRODUITS VENDUS -  Imprimé le mercredi 10 décembre 2025 à 11:33 par BORIS EASY,,Page : 1/1,@ 2023 - EasyPharma SWITCH ,,
